Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Captain Scrunch","Crag in the Sky > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118648033/captain-scrunch,1.0,-1,Sport,5.11d,1,60,41.79605,-111.63735
"No Name","Crag in the Sky > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118648021/no-name,1.0,-1,Sport,5.12a,1,60,41.79605,-111.63735
"Advanced Dynamics","Tangent Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110293378/advanced-dynamics,3.0,-1,Sport,5.11c,1,40,41.76987,-111.66195
"Sound Show Left","Sound Show Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111849337/sound-show-left,3.0,-1,Sport,5.11c,1,80,41.81114,-111.62936
Unknown,"China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114427175/unknown,2.7,-1,Sport,5.11d,1,60,41.78535,-111.64221
2,"Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107174300/2,2.4,-1,Sport,5.11b/c,1,50,41.7804,-111.635
Calcaneous,"Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108255917/calcaneous,2.4,-1,Sport,5.11c,1,40,41.7804,-111.635
"Breaking the Entropy (B & E)","Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124183935/breaking-the-entropy-b-e,2.0,-1,Sport,5.12a,1,65,41.7804,-111.635
Apacalypso,"Margaritaville > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107548013/apacalypso,2.0,-1,Sport,5.11d,1,80,41.78242,-111.63575
"Good Ship Lollipop","Stairway to Heaven > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108794472/good-ship-lollipop,3.0,-1,Sport,5.11c,1,70,41.65352,-111.69423
"Mr. Plow","Lemonstone > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106966645/mr-plow,2.0,-1,Sport,5.11b/c,1,35,41.65352,-111.69423
"Hold Your Fire","Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107301569/hold-your-fire,2.4,-1,Sport,5.11c,1,70,41.66711,-111.62642
"Native American Graffiti","Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107674600/native-american-graffiti,1.9,-1,Sport,5.11d,1,35,41.66711,-111.62642
"Red Sky","Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107301592/red-sky,2.7,-1,Sport,5.12a,1,60,41.66711,-111.62642
"Comanche Trail","Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107674613/comanche-trail,2.9,-1,Sport,5.12a,1,70,41.66711,-111.62642
Q.C.C.,"Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107815335/qcc,1.3,-1,Sport,5.12a,1,,41.66711,-111.62642
"Zurinfkas Left","Blacksmith Left > Blacksmith Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107674227/zurinfkas-left,2.9,-1,Sport,5.12a,1,100,41.63133,-111.70745
"No More Heros","Blacksmith Right > Blacksmith Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107798712/no-more-heros,2.0,-1,Sport,5.11d,1,60,41.63133,-111.70745
"Slap and Tickle","Blacksmith Right > Blacksmith Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107815320/slap-and-tickle,2.0,-1,Sport,5.12a,1,,41.63133,-111.70745
"Owl Roof","Sea Wall > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120893632/owl-roof,3.3,-1,Sport,5.11c,1,70,41.62457,-111.79862
"Under a Harrow","Spanish Castle Magic > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122949652/under-a-harrow,3.0,-1,Sport,5.11+,1,60,41.62565,-111.68043
"Pretend Flowers","Spanish Castle Magic > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122949667/pretend-flowers,3.0,-1,Sport,5.11+,1,60,41.62565,-111.68043
What,"Question Wall > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115158473/what,2.0,-1,Sport,5.11c,1,70,41.77164,-111.74537
"Pocket Full of Trundles","The Dry Wall > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/105875818/pocket-full-of-trundles,3.2,-1,Sport,5.11+,1,80,41.00293,-111.38901
NOWT,"Choss Cave > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/107845603/nowt,1.6,-1,Sport,5.11b/c,1,,41.00191,-111.40608
"Max's Warm-Up","Choss Cave > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/107845683/maxs-warm-up,1.5,-1,Sport,5.12a,1,,41.00191,-111.40608
Catcatche,"Mill Canyon West > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/111598452/catcatche,2.0,-1,Sport,5.11d,1,,41.0005,-111.40739
"Mr Muscles must not mono","Mill Canyon West > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/111598448/mr-muscles-must-not-mono,3.0,-1,Sport,5.12a/b,1,,41.0005,-111.40739
"Unknown, 5.12","Bear Hollow Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/111241919/unknown-512,2.0,-1,Sport,5.12a,1,90,41.00135,-111.39195
"Unknown Glue Job","Bear Hollow Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/106477188/unknown-glue-job,2.3,-1,Sport,5.12a,1,85,41.00135,-111.39195
"Surface to Air","North Face > Lone Rock > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/116983679/surface-to-air,2.0,-1,Sport,5.12a,1,82,40.7093,-112.6845
"Chossilvania Transit Line","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108166622/chossilvania-transit-line,2.5,-1,Sport,5.12a/b,1,35,40.73875,-112.6417
"Old Laughing Lady","Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/119004547/old-laughing-lady,2.0,-1,Sport,5.11c/d,1,45,40.49291,-112.58395
Pyromelana,"Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/118992431/pyromelana,2.6,-1,Sport,5.11d,1,70,40.49291,-112.58395
"Dead Flowers","Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/118991995/dead-flowers,2.6,-1,Sport,5.12a,1,65,40.49291,-112.58395
Hourglass,"Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/118992271/hourglass,2.8,-1,Sport,5.12a,1,65,40.49291,-112.58395
"Black Water","Creek Side > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/112111112/black-water,2.0,-1,Sport,5.11c/d,1,,40.4919,-112.58458
"Grey Water","Creek Side > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/113222808/grey-water,3.0,-1,Sport,5.11d,1,40,40.4919,-112.58458
"The Dipper","Creek Side > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/112111252/the-dipper,2.0,-1,Sport,5.12a,1,,40.4919,-112.58458
"In My Heel","Lower Narrows > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/105944836/in-my-heel,1.3,-1,Sport,5.11c,1,80,40.49243,-112.58381
"Sweet Jeebus","Lower Narrows > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/106203047/sweet-jeebus,2.7,-1,Sport,5.11c,1,70,40.49243,-112.58381
"Mouthful of Cavities","Lower Narrows > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/114327201/mouthful-of-cavities,2.4,-1,Sport,5.11d,1,50,40.49243,-112.58381
Unloaded,"North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111937421/unloaded,2.0,-1,Sport,5.11c,1,,40.4916,-112.59539
Dirt,"North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109079698/dirt,2.0,-1,Sport,5.11d,1,50,40.4916,-112.59539
"Teflon Guerrilla","North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109079738/teflon-guerrilla,3.1,-1,Sport,5.12a,1,50,40.4916,-112.59539
Refiner,"North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111937441/refiner,2.7,-1,Sport,5.12a,1,,40.4916,-112.59539
"Black Sails","North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109079721/black-sails,2.9,-1,Sport,5.12a/b,1,50,40.4916,-112.59539
"Jolly Roger","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109320963/jolly-roger,2.6,-1,Sport,5.11c,1,80,40.49128,-112.59538
"The Eleven","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109321012/the-eleven,3.1,-1,Sport,5.11d,1,80,40.49128,-112.59538
"Thunder Ball","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110698819/thunder-ball,2.4,-1,Sport,5.11d,1,50,40.49128,-112.59538
"Bomb Track","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109336138/bomb-track,2.4,-1,Sport,5.12a,1,80,40.49128,-112.59538
"Old School","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110685630/old-school,1.7,-1,Sport,5.12a/b,1,50,40.49128,-112.59538
"Hardpan Heroics","East Face > Quartermoon Tower > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105973482/hardpan-heroics,3.3,-1,"Trad, Sport",5.12-,3,300,38.9906,-113.3896
"Shadow of Doubt","Shadow Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/107580190/shadow-of-doubt,3.0,-1,"Trad, Sport",5.11d,3,240,38.9922,-113.3894
"Cleveland Steamer","Madness Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105972241/cleveland-steamer,3.0,-1,"Trad, Sport",5.12-,3,250,38.9926,-113.3883
Ripcurl,"Shamrock Scare Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105972279/ripcurl,2.0,-1,"Trad, Sport",5.11d,4,300,38.9926,-113.3883
"Ewe Betch Ewe","Ewe For Real Wall > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106746986/ewe-betch-ewe,3.0,-1,Sport,5.12a,1,60,38.9851,-113.39103
"Ewe Make It","Ewe For Real Wall > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108078681/ewe-make-it,1.7,-1,Sport,5.12a/b,1,50,38.9851,-113.39103
Trabajo,"Southern Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/111712306/trabajo,2.3,-1,Sport,5.11d,1,50,38.98448,-113.39156
"Unknown South face route","New Year's Rock > South Corridor > Ibex > West Desert > Utah",https://www.mountainproject.com/route/120493746/unknown-south-face-route,2.8,-1,Sport,5.12a/b,1,45,38.99848,-113.38091
"Boy Scout and Brownie Have a 3 Way","Boyscout Bluff > Ibex > West Desert > Utah",https://www.mountainproject.com/route/118698537/boy-scout-and-brownie-have-a-3-way,2.0,-1,"Sport, TR",5.11+,1,30,38.99838,-113.39006
"Are the Lambs Still Screaming?","Buffalo Bill Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/106291643/are-the-lambs-still-screaming,3.0,-1,Sport,5.11c,1,,39.23968,-113.40804
"Hello Clairece","Buffalo Bill Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/106291636/hello-clairece,1.7,-1,Sport,5.12a,1,,39.23968,-113.40804
"Skin Suit","Buffalo Bill Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/106292205/skin-suit,2.0,-1,Sport,5.12-,1,,39.23968,-113.40804
"Don't Step on the Napkin","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/107445647/dont-step-on-the-napkin,2.5,-1,Sport,5.12-,1,30,39.24622,-113.40313
Nosferatu,"Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288418/nosferatu,3.0,-1,Sport,5.11c,1,40,39.23865,-113.40166
"12 Gauge","The Gunrack > West Sawtooth Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/110348245/12-gauge,3.0,-1,Sport,"5.12- X",1,135,39.15182,-113.39901
Gunslinger,"Loaded Guns > West Sawtooth Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/110396550/gunslinger,3.0,-1,Sport,5.11c,1,,39.15337,-113.44078
"Gateway To Stardom","The Wall Of Shameless Self Promotion > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452603/gateway-to-stardom,1.0,-1,Sport,5.12a,1,,39.34808,-113.33017
"Brains Of A Climber","Roadside Rock > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452659/brains-of-a-climber,3.0,-1,Sport,5.11c,1,,39.34413,-113.33604
"Roadside Assassin","Roadside Rock > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452681/roadside-assassin,1.0,-1,Sport,5.11c,1,,39.34413,-113.33604
"Thorn In The Side","Melting Yorkshireman Mesa > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452805/thorn-in-the-side,1.0,-1,Sport,5.11c,1,,39.34266,-113.34794
"Line Pirate","Melting Yorkshireman Mesa > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452799/line-pirate,2.0,-1,Sport,5.11d,1,,39.34266,-113.34794
"The Eighth Deadly Sin","Melting Yorkshireman Mesa > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452790/the-eighth-deadly-sin,3.0,-1,Sport,5.12a/b,1,,39.34266,-113.34794
"Under Klingon","Peoples Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124494714/under-klingon,3.0,-1,Sport,5.11b/c,1,,39.18212,-113.44251
"Beyer's Magic Line","Peoples Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124494684/beyers-magic-line,4.0,-1,Sport,5.11c,1,,39.18212,-113.44251
"The Great Milenko","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788256/the-great-milenko,3.8,-1,Sport,5.11c,1,60,40.36333,-112.27082
"Big New Day","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788276/big-new-day,-1.0,-1,Sport,5.11c,1,60,40.36333,-112.27082
"Fiddler on the Roof","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788283/fiddler-on-the-roof,-1.0,-1,Sport,5.11c,1,35,40.36333,-112.27082
"Slope On A Rope","Ganja Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107697002/slope-on-a-rope,3.0,-1,Sport,5.11d,1,25,40.35953,-112.27356
Anti-Gravity,"Ganja Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/115185317/anti-gravity,3.0,-1,Sport,5.12a,1,30,40.35953,-112.27356
"Bottom of the Barrel","Haunted Woods > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788219/bottom-of-the-barrel,3.0,-1,Sport,5.11b/c,1,60,40.3599,-112.27363
"Against the Grain","Against The Grain Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788194/against-the-grain,3.3,-1,Sport,5.12a/b,1,35,40.35989,-112.2736
"White Line Highway","Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788924/white-line-highway,2.0,-1,Sport,5.11c,1,60,40.36671,-112.27031
"Hell's Kitchen","Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/108362142/hells-kitchen,1.3,-1,Sport,5.11c,1,82,40.36671,-112.27031
2005,"Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/108362171/2005,2.0,-1,Sport,5.11c,1,89,40.36671,-112.27031
Hollywood,"Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/112560828/hollywood,3.5,-1,Sport,5.11c,1,80,40.36671,-112.27031
"Unknown 2nd Tier L","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121873753/unknown-2nd-tier-l,3.0,-1,Sport,5.11c,1,50,40.32166,-112.90192
"Unknown 2nd Tier Center","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121873782/unknown-2nd-tier-center,3.0,-1,Sport,5.12a,1,50,40.32166,-112.90192
"Unknown 2nd Tier R","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121873820/unknown-2nd-tier-r,2.0,-1,Sport,5.12a,1,50,40.32166,-112.90192
"Gravity Pull","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121966795/gravity-pull,3.0,-1,Sport,5.12a,1,50,40.3244,-112.90279
"Puss Boy","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/112894785/puss-boy,2.0,-1,Sport,5.12a,1,60,40.3244,-112.90279
"The Beef Heart","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/114063317/the-beef-heart,2.5,-1,Sport,5.12a/b,1,40,40.3244,-112.90279
"Huecos and Bacos","Epoch Dome > Rock Corral Day Use Area > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/117624739/huecos-and-bacos,2.0,-1,Sport,5.11+,1,82,38.37652,-112.82972
"Great Pacific Garbage Patch","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106068437/great-pacific-garbage-patch,2.4,-1,Sport,5.11c,1,80,39.5555,-111.68289
"Fear Fester","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106129005/fear-fester,2.5,-1,Sport,5.11c,1,55,39.5555,-111.68289
Walkara,"The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114478512/walkara,2.5,-1,Sport,5.11d,1,,39.5551,-111.6795
"True Grip","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114478466/true-grip,2.3,-1,Sport,5.12a,1,,39.5551,-111.6795
"Cobblestone Cowboy","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114478483/cobblestone-cowboy,2.6,-1,Sport,5.12a,1,,39.5551,-111.6795
"The Arraignment","Bridge Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107206693/the-arraignment,1.2,-1,Sport,5.11b/c,1,65,39.555,-111.6832
"Hit Man","Bridge Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106181751/hit-man,2.4,-1,Sport,5.11c,1,60,39.555,-111.6832
"The Dark Along the Way","Bridge Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106129047/the-dark-along-the-way,2.3,-1,Sport,5.11d,1,60,39.555,-111.6832
EFS,"EFS Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108305420/efs,2.4,-1,Sport,5.12a,1,45,39.55538,-111.67556
"Watermelon Sugar","Ammo Dump Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105994333/watermelon-sugar,3.4,-1,Sport,5.12a,1,100,39.55602,-111.6754
Melonhead,"The Arch > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108236569/melonhead,2.4,-1,Sport,5.11c,1,,39.55627,-111.67596
"Hot Drinks","Jehovah Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114443548/hot-drinks,2.8,-1,Sport,5.11c,1,40,39.5551,-111.6752
"Against a Dark Background","The Gravity Well > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106854258/against-a-dark-background,2.8,-1,Sport,5.11c,1,60,39.5551,-111.6752
"The Gravity Well","The Gravity Well > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106854268/the-gravity-well,3.3,-1,Sport,5.11d,1,65,39.5551,-111.6752
"Pasties and a G-String","The Impact Zone Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106211747/pasties-and-a-g-string,2.7,-1,Sport,5.11+,1,80,39.5551,-111.6752
"Grip Tease","The Impact Zone Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106211755/grip-tease,2.9,-1,Sport,5.12a,1,80,39.5551,-111.6752
"Cobble Gobble","The Impact Zone Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124336456/cobble-gobble,3.5,-1,Sport,5.12a,1,115,39.5551,-111.6752
"Wagonload of Whiners","The Zone > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112197972/wagonload-of-whiners,2.0,-1,Sport,5.11c,1,135,39.55713,-111.67589
"the Moan Zone","The Zone > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114389457/the-moan-zone,2.2,-1,Sport,"5.11d PG13",1,55,39.55713,-111.67589
Gurgle,"The Hole > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110946566/gurgle,3.0,-1,Sport,5.12a,1,40,39.55684,-111.67599
"Choss Rocket","2nd Arch Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111326546/choss-rocket,2.9,-1,Sport,5.12a,1,,39.55638,-111.67574
"Back to Zero","Anti-Gravity Rock > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106058652/back-to-zero,3.1,-1,Sport,5.11c,1,45,39.5552,-111.6723
"Calm Before The Storm","Anti-Gravity Rock > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114377072/calm-before-the-storm,2.4,-1,Sport,5.11c,1,50,39.5552,-111.6723
"Low Standards","Low Standard Cave > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108318703/low-standards,0.3,-1,Sport,5.11c,1,25,39.55839,-111.68761
"Sodomizing Satan","Low Standard Cave > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107136665/sodomizing-satan,2.5,-1,Sport,5.11d,1,40,39.55839,-111.68761
"When Cobbles Fly","Low Standard Cave > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106874641/when-cobbles-fly,2.8,-1,Sport,5.12a,1,100,39.55839,-111.68761
"The Hitchhiker","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107603650/the-hitchhiker,3.5,-1,Sport,5.11c,1,125,39.55516,-111.67382
"The Attribute","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108245940/the-attribute,2.2,-1,Sport,5.12a,1,,39.55516,-111.67382
"Too Drunk to Dream","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108246065/too-drunk-to-dream,2.7,-1,Sport,5.12a,1,,39.55516,-111.67382
"Whiskey on the Southbound","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108246080/whiskey-on-the-southbound,2.7,-1,Sport,5.12a,1,,39.55516,-111.67382
Forbiddance,"Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108246086/forbiddance,3.4,-1,Sport,5.12a,1,,39.55516,-111.67382
"The Windshield Wiper","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108246102/the-windshield-wiper,1.6,-1,Sport,5.12a,1,,39.55516,-111.67382
"Never Go Left","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108246095/never-go-left,2.8,-1,Sport,5.12a/b,1,,39.55516,-111.67382
"Angry Birds","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108182486/angry-birds,2.6,-1,Sport,5.11b/c,1,30,39.55575,-111.68189
"Mr. Hanky","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/109310361/mr-hanky,1.8,-1,Sport,5.11c,1,60,39.56843,-111.688
"One percent","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108135430/one-percent,3.0,-1,Sport,5.11d,1,,39.56843,-111.688
