Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dreamin' of Reamin'","Bug Barn Dance Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739979/dreamin-of-reamin,2.3,-1,Sport,5.11b,1,,40.26544,-111.61505
"Panic City","The Kitchen > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106052479/panic-city,2.4,-1,Sport,5.11a,1,40,40.2657,-111.622
"Tough Guy","PA's Mother > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106152332/tough-guy,2.2,-1,Sport,5.11a,1,50,40.2656,-111.6204
"Black Magic Woman","Black Rose > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106144464/black-magic-woman,3.0,-1,"Sport, TR",5.11a/b,1,50,40.2652,-111.6237
Forsaken,"The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106018366/forsaken,3.3,-1,Sport,5.11b,1,,40.2649,-111.6105
Doom,"The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106521039/doom,3.0,-1,Sport,5.11b,1,70,40.2649,-111.6105
"Tales from the Gripped","The Hidden > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001667/tales-from-the-gripped,1.9,-1,Sport,5.11b/c,1,70,40.2649,-111.6105
"Cool World","Cool World Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105817621/cool-world,2.9,-1,Sport,5.11b,3,215,40.2653,-111.6101
"The Bulge","The Appendage > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741917/the-bulge,2.9,-1,"Sport, TR",5.11b,1,35,40.2661,-111.6208
"Excessive Bail","The Zoo > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105967626/excessive-bail,3.0,-1,Sport,5.11a,1,60,40.2642,-111.6125
"Lightning Bolt","The Zoo > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106158989/lightning-bolt,1.8,-1,Sport,5.11b/c,1,40,40.2642,-111.6125
Purulent,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107326767/purulent,2.7,-1,Sport,5.11a,1,40,40.2645,-111.612
Vomit,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106161419/vomit,2.2,-1,Sport,5.11a/b,1,25,40.2645,-111.612
Lecherous,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107326843/lecherous,3.1,-1,Sport,5.11b/c,1,,40.2645,-111.612
"Bitch School","Tap Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105967608/bitch-school,2.8,-1,Sport,5.11b,1,60,40.2651,-111.6125
"Run and Play","Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106169173/run-and-play,3.3,-1,Sport,5.11a,1,,40.2677,-111.6066
"Hold to the Rod","Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107162198/hold-to-the-rod,3.0,-1,Sport,5.11b,1,55,40.2677,-111.6066
"JP's Variation","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106343611/jps-variation,2.1,-1,Sport,5.11a,1,37,40.2667,-111.6263
"Simple Simon","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106111104/simple-simon,3.5,-1,Sport,5.11b,1,30,40.2667,-111.6263
"Brave Words","The Cooler > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106193828/brave-words,2.4,-1,Sport,5.11b,1,30,40.2636,-111.6092
"The Wasp","The Wasp > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105846661/the-wasp,2.1,-1,Sport,5.11a/b,1,40,40.2665,-111.625
"Yellow Jacket","The Wasp > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105846655/yellow-jacket,2.4,-1,Sport,5.11b,1,30,40.2665,-111.625
"Green Hornet","The Wasp > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105846665/green-hornet,2.6,-1,Sport,5.11b,1,40,40.2665,-111.625
"Got Caught Stealing","Blue Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105965583/got-caught-stealing,2.0,-1,Sport,5.11b,1,80,40.2661,-111.6118
"We're Not in Kansas Any More","Buckley's Mine Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105966869/were-not-in-kansas-any-more,2.0,-1,Sport,5.11b,1,50,40.26868,-111.61679
Fluffer,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106561851/fluffer,2.0,-1,Sport,5.11a,1,35,40.2665,-111.624
Kevorkian,"Mouth Boulders > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106836274/kevorkian,2.5,-1,Sport,5.11b/c,1,20,40.2629,-111.6297
Thunderstruck,"AC/DC Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106162928/thunderstruck,2.0,-1,Sport,5.11b,1,40,40.267,-111.6246
"Givin the Dog a Bone","AC/DC Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106173121/givin-the-dog-a-bone,2.7,-1,Sport,5.11b,1,50,40.267,-111.6246
"Vitamine P","Bad Bananas > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106699490/vitamine-p,2.9,-1,Sport,5.11b/c,1,70,40.2666,-111.6263
"Guns of Navarone","Ska Block > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106156767/guns-of-navarone,2.8,-1,Sport,5.11b,1,40,40.265,-111.6235
"Space Invaders","Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202760/space-invaders,2.9,-1,Sport,5.11a,1,,40.26569,-111.61284
E.V.A.,"Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202936/eva,2.0,-1,Sport,5.11a,1,,40.26569,-111.61284
"Houston, We Have a Problem","Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106231725/houston-we-have-a-problem,1.6,-1,Sport,5.11a,1,50,40.26569,-111.61284
"Rocket Boys","Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108049352/rocket-boys,2.5,-1,Sport,5.11a/b,1,,40.26569,-111.61284
"Dark Matter","Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202766/dark-matter,3.2,-1,Sport,5.11b,1,,40.26569,-111.61284
Project,"Mission Control Block > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202728/project,-1.0,-1,Sport,5.11,1,,40.2657,-111.61303
"This Is A Lightsaber!","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106431617/this-is-a-lightsaber,2.8,-1,Sport,5.11a,1,75,40.26667,-111.61443
"Leia Needs A Lightsaber","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106438503/leia-needs-a-lightsaber,2.9,-1,Sport,5.11a,1,120,40.26667,-111.61443
"Scum and Villainy","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106580165/scum-and-villainy,2.0,-1,Sport,5.11a,2,,40.26667,-111.61443
"The Force","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106417517/the-force,3.2,-1,Sport,5.11b,1,85,40.26667,-111.61443
Mutilation,"The Projects > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106236657/mutilation,2.7,-1,Sport,5.11b,1,90,40.2655,-111.621
[Redacted],"Kyhv Peak > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106897735/redacted,3.4,-1,Sport,5.11b,22,1900,40.272,-111.61624
"Technical Difficulties","Spider Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124623019/technical-difficulties,2.0,-1,Sport,5.11a,1,25,40.26494,-111.61265
"Good Unknown","Avalanche Wall > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107816685/good-unknown,2.0,-1,Sport,5.11a,1,30,39.9123,-111.744
Unknown,"Avalanche Wall > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107816677/unknown,-1.0,-1,Sport,5.11b,1,30,39.9123,-111.744
"Newer Unknown","Avalanche Wall > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107816681/newer-unknown,-1.0,-1,Sport,5.11b,1,30,39.9123,-111.744
"Middle Unknown","Avalanche Wall > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107816694/middle-unknown,-1.0,-1,Sport,5.11b/c,1,30,39.9123,-111.744
"Misleading Lead","Red Wall > Red Ledges > Diamond Fork Canyon > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107277233/misleading-lead,2.1,-1,"Sport, TR",5.11,1,70,40.08022,-111.40294
"Billies Crack","Billies Mountain > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118045085/billies-crack,3.5,-1,Sport,5.11a,1,60,40.01434,-111.49
"Dead Finger","Drone Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106287215/dead-finger,2.4,-1,Sport,5.11a,1,40,40.1716,-111.471
Snaked,"Drone Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112067511/snaked,3.1,-1,Sport,5.11b,1,45,40.1716,-111.471
"The Big Tuff","The Original Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107220121/the-big-tuff,3.0,-1,Sport,5.11a,1,115,40.1855,-111.4645
C4.,"Mammoth Wall > Dry Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117807133/c4,2.0,-1,Sport,5.11a,1,80,40.34579,-111.6723
"The Lowe Route","Mammoth Wall > Dry Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117807086/the-lowe-route,2.5,-1,Sport,5.11-,1,90,40.34579,-111.6723
Semperfi,"Mammoth Wall > Dry Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117806912/semperfi,2.5,-1,Sport,5.11b,1,60,40.34579,-111.6723
Afterglow,"Sunset Cliffs > Sunset Cliffs > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107124839/afterglow,2.3,-1,Sport,5.11a,1,40,40.1803,-111.59288
Solcross,"Sunset Cliffs > Sunset Cliffs > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107124867/solcross,1.0,-1,Sport,5.11b,1,45,40.1803,-111.59288
Satori,"Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107699787/satori,4.0,-1,"Trad, Sport",5.11b,1,60,40.53072,-111.61742
"Bonsai Wall Project 1","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107687149/bonsai-wall-project-1,1.0,-1,Sport,5.11,1,60,40.53072,-111.61742
"Sweet and Sour","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107721249/sweet-and-sour,2.5,-1,Sport,5.11,1,30,40.53072,-111.61742
Taken,"South-Facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110141924/taken,2.6,-1,Sport,5.11a,1,75,40.27488,-111.62795
"Lords of the Night","South-Facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112343552/lords-of-the-night,3.0,-1,Sport,5.11a,1,70,40.27488,-111.62795
Aura,"South-Facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110137583/aura,2.8,-1,Sport,5.11b,1,70,40.27488,-111.62795
Neuromancer,"Pentapitch Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740834/neuromancer,2.6,-1,Sport,5.11a,1,100,40.56859,-111.73767
"Closed Casket Variation","Coffin Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740213/closed-casket-variation,3.1,-1,Sport,5.11,1,80,40.57418,-111.77065
"Revenge of the Nerds","Kermits Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105942397/revenge-of-the-nerds,2.1,-1,Sport,5.11a,1,60,40.5738,-111.7549
Punany,"Kermits Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740216/punany,2.9,-1,Sport,5.11b/c,1,70,40.5738,-111.7549
"Prepositional Phrase","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741266/prepositional-phrase,2.7,-1,Sport,5.11a,1,120,40.5741,-111.7543
"Surprise Ending","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108078834/surprise-ending,2.6,-1,"Trad, Sport",5.11b,1,70,40.5741,-111.7543
"Disco Chicken","Waterfront, The > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741407/disco-chicken,3.1,-1,"Sport, TR","5.11 R",1,60,40.5739,-111.7562
"Clip it or Skip It","Waterfront, The > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105866599/clip-it-or-skip-it,2.1,-1,Sport,5.11b/c,1,60,40.5739,-111.7562
"Between Iraq and a Hard Place","Peeler Face > Black Peeler Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121445441/between-iraq-and-a-hard-place,1.3,-1,Sport,5.11a,1,100,40.5741,-111.7479
"No Chicken Slab","South Face > Black Peeler Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122377650/no-chicken-slab,1.0,-1,Sport,5.11,1,40,40.57399,-111.7486
"Bolted Ape","Great White Icicle Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117316287/bolted-ape,2.0,-1,Sport,5.11a,1,80,40.56883,-111.74168
"Toe Shoes","Great White Icicle Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106526228/toe-shoes,2.1,-1,Sport,5.11a,1,90,40.56883,-111.74168
Medussa,"Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105949830/medussa,3.8,-1,Sport,5.11b/c,1,80,40.59015,-111.64812
"Deja Vu","Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741893/deja-vu,3.6,-1,Sport,5.11a,1,100,40.59036,-111.64841
"Insane in the Brain","Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020380/insane-in-the-brain,2.8,-1,Sport,5.11b,1,75,40.59036,-111.64841
"Whiskey and Weed Power","Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020390/whiskey-and-weed-power,2.9,-1,Sport,5.11b,1,80,40.59036,-111.64841
"Mon Ami","Tower Three > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106260758/mon-ami,1.9,-1,Sport,5.11a/b,1,50,40.59051,-111.64858
"Blind Faith","Tower Three > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106273549/blind-faith,2.3,-1,Sport,5.11b/c,1,50,40.59051,-111.64858
"Our Lady of the Crags","Altaworld > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111997060/our-lady-of-the-crags,2.4,-1,Sport,5.11a,1,90,40.59131,-111.64796
"Boomtown Rats","Altaworld > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110778827/boomtown-rats,2.3,-1,Sport,5.11,1,90,40.59131,-111.64796
Subhumans,"Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020458/subhumans,2.5,-1,Sport,5.11a,2,90,40.59033,-111.64526
"Turbo  Sphincter","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025466/turbo-sphincter,3.0,-1,Sport,5.11b,1,90,40.59033,-111.64526
"Shock & Awe","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025462/shock-awe,2.8,-1,Sport,5.11b/c,1,60,40.59033,-111.64526
"Hellish Inferno","Goat Gully Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025457/hellish-inferno,2.8,-1,Sport,5.11b,1,60,40.59012,-111.64445
Sinistar,"The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025483/sinistar,2.8,-1,Sport,5.11a,1,100,40.58991,-111.64385
"Cotton Mouth King","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110551939/cotton-mouth-king,2.7,-1,Sport,5.11a,1,90,40.58991,-111.64385
"1st Tram Direct Start (aka Alta Girls Have Cute Mustaches)","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123015335/1st-tram-direct-start-aka-alta-girls-have-cute-mustaches,3.0,-1,Sport,5.11b,1,80,40.58991,-111.64385
"Brain Doner","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020437/brain-doner,2.9,-1,Sport,5.11b,1,75,40.58991,-111.64385
AltaTraz,"The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025470/altatraz,2.2,-1,Sport,5.11b,1,90,40.58991,-111.64385
"Public Nuisance","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105958684/public-nuisance,3.1,-1,Sport,5.11b/c,1,70,40.58991,-111.64385
"Total Chaos","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106228477/total-chaos,2.4,-1,"Sport, Alpine",5.11a,1,80,40.57216,-111.77421
"Whiskey Weekend Jugs of Joy","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106282848/whiskey-weekend-jugs-of-joy,2.5,-1,"Sport, Alpine",5.11a,1,45,40.57216,-111.77421
Mezzanine,"The Keel > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106459933/mezzanine,2.4,-1,Sport,5.11-,1,100,40.57377,-111.77007
"Rule the World","Diff'rent Strokes Buttress > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106278279/rule-the-world,2.8,-1,Sport,5.11b/c,1,120,40.57744,-111.7029
"X Marks the Spot","Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106276838/x-marks-the-spot,2.4,-1,Sport,5.11a,1,85,40.579,-111.70277
"Crystal Left","Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107760990/crystal-left,2.3,-1,"Trad, Sport",5.11b,1,80,40.579,-111.70277
"Pirate Treasure","Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106276440/pirate-treasure,3.1,-1,Sport,5.11,1,85,40.579,-111.70277
"Bubbles & Booze","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105984622/bubbles-booze,2.4,-1,Sport,5.11a,1,35,40.5752,-111.7082
"Gothic Miller","Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105853515/gothic-miller,2.8,-1,"Sport, Alpine",5.11a,2,220,40.56562,-111.61357
"Dick Cheese Ball Cheney","Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106023996/dick-cheese-ball-cheney,2.0,-1,"Sport, Alpine",5.11-,1,55,40.56562,-111.61357
"Ride the Lightning","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998241/ride-the-lightning,2.7,-1,Sport,5.11,1,60,40.57081,-111.62176
"Toxic Narcotic","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106000109/toxic-narcotic,3.0,-1,Sport,5.11b/c,1,50,40.57081,-111.62176
"UnGoverenable Force","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106000217/ungoverenable-force,2.4,-1,Sport,5.11b/c,1,50,40.57081,-111.62176
Pendejo,"Tacos Diablos Boulder > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112115913/pendejo,1.3,-1,Sport,5.11b,1,30,40.5687,-111.61623
"Stone the Crows","Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741545/stone-the-crows,2.6,-1,Sport,"5.11b/c R",1,70,40.5733,-111.754
"Ankle Biters","East Gate Buttress > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107030092/ankle-biters,3.0,-1,Sport,5.11,1,90,40.57387,-111.75163
Roofus,"Humane Society Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108311798/roofus,2.4,-1,"Trad, Sport",5.11,1,50,40.5705,-111.7769
"White Collar Redneck","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740840/white-collar-redneck,2.8,-1,"Sport, TR",5.11b,1,80,40.567,-111.73761
"Unemployment Line","JHCOB Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741068/unemployment-line,1.9,-1,Sport,5.11a,1,180,40.62108,-111.74946
Submachine,"Aqueduct Area, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740630/submachine,2.1,-1,"Sport, TR",5.11a,1,70,40.6232,-111.77
"Free Lemmingwinks","Aqueduct Area, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105973742/free-lemmingwinks,2.5,-1,Sport,5.11-,1,70,40.6232,-111.77
Whitewashed,"Aqueduct Area, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107251799/whitewashed,2.0,-1,Sport,5.11b,1,40,40.6232,-111.77
Trompe-L'Oeil,"Art Major Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740744/trompe-loeil,2.6,-1,Sport,5.11b,1,60,40.6237,-111.771
"Art Nouveau","Art Major Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112176748/art-nouveau,2.9,-1,Sport,5.11b,1,50,40.6237,-111.771
"Chutes and Ladders","Creekside Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740183/chutes-and-ladders,1.8,-1,"Sport, TR","5.11a R",1,40,40.62208,-111.74928
"Wrecking Ball","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740258/wrecking-ball,2.3,-1,Sport,5.11a,1,40,40.62207,-111.74571
"Tuff'n Up","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740927/tuffn-up,2.1,-1,Sport,5.11b,1,40,40.62207,-111.74571
"Worthy Whoopsie","East Face > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105999544/worthy-whoopsie,2.6,-1,Sport,5.11a,2,185,40.62202,-111.74528
Hyperbole,"Talk Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108278408/hyperbole,2.3,-1,Sport,5.11a,1,110,40.6211,-111.74522
"The Wraith","Dark Star Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107669247/the-wraith,2.3,-1,Sport,5.11a,1,75,40.62348,-111.74585
"Fine Arete","Dark Star Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740270/fine-arete,2.9,-1,Sport,5.11a,1,70,40.62348,-111.74585
"Scratch My Back","Dark Star Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105854980/scratch-my-back,2.0,-1,Sport,5.11a,1,80,40.62348,-111.74585
